identifier,size,kitchens,bathrooms,floor,type,year,condition,elevator,subway,district,rooms,recentOwner,longitude,latitude
34940,2,1.0,7.0,4.0,1998.0,2,2,False,False,45296.0,2.0,True,-2.3207111784373984,-0.5001413288282648
73140,2,1.0,6.0,4.0,2005.0,4,2,False,False,55131.0,2.0,True,1.6864516900784279,-0.5001413193406437
12549,2,1.0,6.0,4.0,2003.0,4,6,True,False,46232.0,2.0,False,-1.9290122642251384,-0.5001413117293058
92247,2,1.0,11.0,4.0,2005.0,1,6,True,False,56733.0,2.0,False,1.1971098402081672,-0.5001413511312548
69526,2,1.0,6.0,4.0,1987.0,3,2,True,False,131786.0,2.0,True,-0.36690183864216475,-0.5001413158004865
63147,2,1.0,27.0,1.0,1999.0,4,6,True,False,75239.0,2.0,True,0.42554052318260976,-0.5001412767348524
30675,2,1.0,6.0,4.0,1992.0,4,4,True,False,53994.0,2.0,True,-0.3531313328345039,-0.5001413736997565
18040,1,1.0,6.0,4.0,1979.0,4,6,True,False,63006.0,2.0,True,-0.17689873533313788,-0.5001413506002312
75483,2,1.0,6.0,4.0,2001.0,4,2,True,False,49581.0,3.0,False,-0.6556886295697038,-0.5001412338458486
127159,2,1.0,18.0,1.0,2003.0,4,6,True,False,43307.0,2.0,True,-0.3881687144753966,-0.5001413247216825
18855,2,1.0,16.0,3.0,1985.0,1,6,False,False,65882.0,2.0,True,0.07845315885036461,-0.5001412544849648
94095,3,1.0,4.0,4.0,1955.0,4,4,True,False,118375.0,2.0,True,-0.5460949590884313,-0.5001412683800815
80685,1,1.0,26.0,1.0,2006.0,4,6,False,False,92360.0,1.0,True,-0.6480700361199198,-0.5001412967190395
109682,3,2.0,9.0,4.0,2012.0,2,6,False,False,37328.0,3.0,False,3.285039017633308,-0.5001413141189118
9754,1,1.0,6.0,4.0,1995.0,3,4,False,False,55493.0,2.0,False,-0.08035581049401945,-0.5001412926655595
103500,1,1.0,11.0,3.0,2009.0,1,6,False,False,52904.0,2.0,False,-0.6044905951565537,-0.5001412394038953
118185,2,1.0,23.0,1.0,1996.0,4,6,True,False,57680.0,2.0,True,-0.8225643449196733,-0.5001413056756371
117369,1,1.0,27.0,1.0,2002.0,4,6,True,False,67774.0,1.0,True,0.9410110250982646,-0.5001413418737438
97495,2,1.0,5.0,4.0,1990.0,3,4,True,False,58183.0,2.0,True,1.6208177112139932,-0.5001413319613038
101948,2,1.0,6.0,4.0,1994.0,4,2,True,False,56126.0,2.0,True,-0.9884079513531872,-0.5001412888598906
110354,2,1.0,5.0,4.0,1993.0,3,2,True,False,95162.0,2.0,False,-0.5201564323697728,-0.5001413477858062
89417,3,2.0,6.0,4.0,1999.0,4,4,True,False,42342.0,3.0,False,1.1310820303097178,-0.5001412480772803
138169,3,1.0,27.0,4.0,2010.0,4,6,False,False,129361.0,2.0,True,0.4918399406906681,-0.5001412771950728
137378,2,1.0,6.0,4.0,1993.0,1,2,True,False,48527.0,2.0,True,1.5993335492931322,-0.5001413122249277
101824,2,1.0,6.0,4.0,2002.0,1,2,False,False,35321.0,2.0,False,-2.7504215776158016,-0.5001412921699375
143728,1,1.0,16.0,4.0,2011.0,3,6,False,False,57950.0,1.0,True,-1.3682511934054948,-0.5001412304118962
36335,2,1.0,20.0,1.0,1991.0,3,6,True,False,121898.0,2.0,True,0.41471695993930624,-0.500141238766667
13902,2,1.0,22.0,1.0,1996.0,3,6,True,False,74931.0,2.0,True,1.5505664029860151,-0.5001412409969661
62826,3,2.0,7.0,3.0,1999.0,4,2,False,False,112599.0,3.0,True,-0.0908670249862776,-0.5001413546183096
24891,1,1.0,30.0,3.0,2008.0,4,6,False,False,79346.0,2.0,True,0.847537266247813,-0.5001413500692076
1585,2,1.0,16.0,1.0,1999.0,1,6,True,True,63088.0,2.0,True,-1.0661284688456498,-0.5001413223851787
136054,1,1.0,6.0,4.0,2001.0,1,4,True,False,42490.0,2.0,False,-0.7977394094005366,-0.5001413112336838
60847,1,1.0,18.0,1.0,1994.0,2,6,True,False,73473.0,2.0,True,-0.31108647486547125,-0.5001412928779689
119518,2,1.0,6.0,4.0,2000.0,3,2,False,False,49380.0,2.0,False,-0.3136395863959102,-0.5001413774700239
148890,2,1.0,6.0,4.0,1976.0,3,2,True,True,74095.0,1.0,False,-0.929265394358568,-0.5001412509802092
80344,2,1.0,6.0,4.0,1990.0,3,2,False,False,62103.0,2.0,False,-1.0563505948993452,-0.5001412458646821
62540,2,1.0,12.0,3.0,1988.0,4,6,True,True,81104.0,2.0,False,0.27115875787512983,-0.5001413558396638
114575,2,1.0,6.0,4.0,1996.0,4,4,False,False,72311.0,2.0,False,-0.22194485738841108,-0.5001413339260911
82919,1,1.0,28.0,1.0,1999.0,4,6,True,False,66864.0,2.0,True,0.8320827932605194,-0.5001412732831992
54018,3,1.0,6.0,4.0,1998.0,3,2,True,False,73377.0,2.0,False,-0.6988063375967252,-0.5001412805228206
142061,1,1.0,18.0,3.0,2009.0,4,6,True,False,77025.0,2.0,False,0.22019158993005558,-0.500141254219453
84093,3,1.0,6.0,4.0,1998.0,3,4,True,False,38558.0,2.0,False,3.6642168210420882,-0.5001412922584415
130871,2,1.0,21.0,3.0,2011.0,3,6,False,False,88839.0,2.0,False,-0.9587755611436746,-0.5001413649555684
141528,3,2.0,6.0,4.0,2007.0,1,4,True,False,41408.0,3.0,False,-0.09935476278686782,-0.5001412678844596
6896,2,1.0,6.0,4.0,1987.0,4,4,True,False,129351.0,2.0,False,-0.5949979092003046,-0.5001413451129876
14935,1,1.0,22.0,3.0,2010.0,4,6,False,True,97522.0,2.0,True,-0.9697485085722775,-0.5001412349963997
120003,2,1.0,5.0,4.0,1977.0,1,2,True,False,102066.0,1.0,True,-0.2568192744635578,-0.5001413821253305
107347,2,1.0,5.0,4.0,2007.0,1,2,True,False,41355.0,3.0,True,1.792337916688496,-0.5001413107026602
47004,2,2.0,10.0,1.0,2003.0,4,6,True,True,80941.0,2.0,True,-0.08114347256185617,-0.5001412475462568
53237,2,1.0,18.0,1.0,1996.0,4,6,False,False,50059.0,2.0,True,-0.43685437849954417,-0.5001413512197587
46638,1,1.0,6.0,4.0,1991.0,4,2,True,False,81124.0,2.0,True,-0.67050482467446,-0.5001412802750096
123467,2,1.0,6.0,4.0,2000.0,3,4,True,False,36508.0,2.0,True,2.565591200893686,-0.5001413692568594
115785,1,1.0,6.0,4.0,1988.0,1,2,True,False,50132.0,2.0,False,0.6386981752116838,-0.5001413456263104
90934,1,1.0,28.0,1.0,2005.0,4,6,True,False,62924.0,2.0,False,1.1629687636790706,-0.5001412878863474
1455,2,1.0,3.0,4.0,1993.0,1,2,True,False,39694.0,3.0,False,-0.08274595745861593,-0.5001413073572117
51066,4,2.0,14.0,4.0,1999.0,4,6,False,True,93124.0,2.0,True,-0.7275152619335483,-0.5001413155349747
139794,1,2.0,20.0,1.0,2004.0,1,6,False,False,92360.0,2.0,True,-0.6480700361199198,-0.5001412967190395
22237,2,1.0,6.0,4.0,2006.0,4,2,True,False,41355.0,2.0,True,1.792337916688496,-0.5001413107026602
135668,2,1.0,6.0,4.0,2000.0,3,2,False,False,36358.0,2.0,False,-0.14756511349422405,-0.500141336988327
8224,1,1.0,6.0,4.0,1994.0,1,2,False,True,56000.0,2.0,True,-1.019819371405652,-0.5001413718588749
49989,3,2.0,17.0,3.0,2004.0,3,6,True,False,50227.0,2.0,False,-0.2555562990788332,-0.5001412470860364
112733,2,1.0,6.0,4.0,1992.0,4,2,True,False,63006.0,2.0,True,-0.17689873533313788,-0.5001413506002312
64836,3,2.0,22.0,1.0,2003.0,1,2,False,False,39408.0,2.0,False,-1.4763917631754033,-0.5001412536707286
83664,3,1.0,6.0,4.0,1977.0,3,2,True,False,52249.0,2.0,True,0.5998039655142875,-0.5001413867275348
86486,3,2.0,6.0,4.0,2000.0,3,2,True,False,27952.0,2.0,False,3.8293949888319787,-0.5001412983121102
92277,2,2.0,27.0,3.0,2007.0,4,6,True,False,72381.0,3.0,False,-0.07931012119692404,-0.5001412897626307
48947,1,1.0,10.0,4.0,2006.0,4,6,True,False,59419.0,2.0,False,-0.9211443268310029,-0.5001412818857811
103968,2,1.0,28.0,1.0,1999.0,4,6,False,False,66864.0,2.0,True,0.8320827932605194,-0.5001412732831992
42798,1,1.0,5.0,4.0,1994.0,1,2,True,False,74963.0,2.0,True,-0.2759947717026953,-0.5001413796649213
74031,3,2.0,6.0,4.0,2009.0,3,2,True,False,37402.0,3.0,True,1.9125786054668792,-0.5001413153756676
98556,1,1.0,24.0,1.0,2009.0,3,6,True,False,79930.0,2.0,True,0.7816995816761958,-0.5001412313146363
38529,1,1.0,21.0,4.0,2003.0,3,6,False,True,117682.0,2.0,True,-0.1978125212737914,-0.5001413365458073
96441,1,1.0,17.0,1.0,2006.0,4,6,False,False,52215.0,2.0,True,-1.23438938300475,-0.500141291479607
79956,3,1.0,6.0,4.0,1989.0,3,2,True,False,88754.0,2.0,False,0.23819917444778824,-0.500141338970815
8825,1,1.0,6.0,4.0,2012.0,1,6,False,False,54794.0,2.0,False,-0.6005387044365373,-0.49981004513570454
142531,2,1.0,6.0,4.0,1991.0,4,2,True,False,59225.0,2.0,True,0.40659589241164457,-0.5001413776647325
110862,2,1.0,24.0,1.0,1992.0,4,6,True,False,87507.0,2.0,False,0.11380288924220619,-0.5001413549192228
50583,2,1.0,11.0,3.0,2007.0,4,6,False,False,47930.0,2.0,True,1.9657593754303573,-0.5001413242791628
48552,3,1.0,13.0,3.0,1998.0,1,6,False,False,78052.0,2.0,True,-0.31416922123458474,-0.5001413819483227
44718,1,1.0,13.0,3.0,2005.0,4,6,True,True,65928.0,2.0,True,-1.069795171575514,-0.5001413247747848
118621,1,1.0,12.0,1.0,2007.0,3,6,True,False,45177.0,1.0,True,-0.5102563349991587,-0.5001413377848624
141767,3,2.0,10.0,4.0,2008.0,4,6,True,False,38384.0,2.0,True,1.7561054615653051,-0.5001412779739074
75288,1,1.0,6.0,4.0,2007.0,1,2,False,False,32517.0,2.0,False,-2.481652267517217,-0.5001413527774279
134311,2,1.0,6.0,4.0,1992.0,1,2,False,False,61237.0,2.0,True,-0.2111484549060974,-0.5001412788943482
41175,1,1.0,15.0,4.0,2009.0,3,6,False,False,44374.0,2.0,True,-1.843591670999922,-0.49982286992137653
62428,2,1.0,18.0,1.0,1994.0,3,6,True,False,57680.0,2.0,True,-0.8225643449196733,-0.5001413056756371
141389,2,1.0,23.0,4.0,2014.0,4,6,False,False,54858.0,2.0,True,-2.1192598143828807,-0.4997909992849893
78746,1,1.0,16.0,1.0,2001.0,4,6,False,False,77837.0,2.0,True,0.09200637857029981,-0.5001412932673863
122284,3,1.0,22.0,3.0,2010.0,1,6,True,False,50684.0,2.0,True,-1.0181761453674558,-0.5001413323330204
14103,2,1.0,18.0,4.0,2003.0,4,6,False,False,37661.0,2.0,True,1.7592832705978347,-0.5001412780447105
10299,3,2.0,6.0,4.0,2006.0,1,6,True,False,56973.0,3.0,False,-0.11626233648562188,-0.5001412469090285
149160,2,1.0,23.0,1.0,2002.0,3,6,True,False,71559.0,2.0,False,-0.9110948452750894,-0.5001413274299027
122717,2,1.0,6.0,4.0,1988.0,3,2,True,True,85073.0,2.0,True,0.25224128786515443,-0.5001413638935213
94287,1,1.0,14.0,3.0,2004.0,4,6,False,False,65499.0,1.0,True,-0.5823681553530587,-0.5001413611676002
118515,2,1.0,6.0,4.0,1994.0,1,2,False,False,40931.0,2.0,False,1.4841040209122107,-0.5001413491487667
30448,2,1.0,24.0,1.0,2004.0,4,6,True,False,73200.0,2.0,False,-0.7397511847468757,-0.500141339962059
117539,1,1.0,6.0,4.0,1985.0,4,2,False,False,96480.0,2.0,True,-0.18413707812945018,-0.5001413262085485
143344,3,1.0,6.0,4.0,1987.0,3,2,False,False,72160.0,2.0,True,0.5928236499470408,-0.5001413599462461
56771,3,2.0,7.0,4.0,2002.0,3,2,False,False,42786.0,2.0,False,2.211903771647666,-0.5001413089325816
12127,1,1.0,12.0,3.0,2001.0,4,6,True,False,81204.0,1.0,True,0.13326357447149575,-0.5001412696899397
85228,1,1.0,16.0,1.0,2009.0,4,6,False,False,104368.0,2.0,True,-0.5243799306993979,-0.5001413817182124
24473,2,1.0,18.0,3.0,2009.0,4,6,False,False,105938.0,3.0,False,0.6754874259346356,-0.4998886391200675
378,3,1.0,18.0,1.0,2000.0,1,6,True,False,55055.0,2.0,False,-1.0771285770352426,-0.5001412605032319
129142,1,1.0,23.0,1.0,2009.0,4,6,True,True,78590.0,1.0,True,-0.6770234073052654,-0.5001413760008587
45038,1,1.0,7.0,4.0,1998.0,1,2,False,False,74142.0,2.0,True,-0.8186531953411901,-0.5001412799740962
151819,2,1.0,6.0,4.0,1998.0,3,2,True,False,45110.0,2.0,True,-2.2604414498629075,-0.5001412480949812
36624,3,1.0,6.0,4.0,1984.0,3,2,False,False,105908.0,2.0,False,-0.9139738859370204,-0.4998657614563641
122976,4,2.0,7.0,4.0,2000.0,4,2,False,False,41721.0,3.0,True,1.8988624211811016,-0.5001413774523231
85271,2,1.0,6.0,4.0,1997.0,1,2,True,False,39243.0,2.0,True,-2.603509021572903,-0.5001413522818058
11772,3,2.0,14.0,3.0,1999.0,4,6,True,False,84607.0,3.0,False,0.18014304789170105,-0.5001412741859392
47835,2,1.0,5.0,4.0,1987.0,1,4,False,False,49442.0,2.0,False,2.4421319619413366,-0.500141324102155
51907,1,1.0,7.0,1.0,2004.0,3,6,True,True,96498.0,1.0,True,-0.6333081625371432,-0.5001412611935626
91336,2,1.0,11.0,4.0,2007.0,4,6,True,False,57479.0,2.0,True,1.8989982249859543,-0.5001413218010529
65545,2,2.0,26.0,1.0,2004.0,1,6,True,False,78799.0,3.0,True,-0.7112188053563417,-0.5001412349078957
45886,2,1.0,26.0,3.0,2009.0,4,6,False,False,54263.0,3.0,False,-0.3859551124569928,-0.5001413507595383
48580,3,2.0,6.0,4.0,2000.0,4,2,True,False,34626.0,2.0,False,2.3930524668831743,-0.500141245882383
7856,2,1.0,9.0,3.0,2004.0,3,6,True,False,46204.0,2.0,True,-0.7174929411385281,-0.5001413739829691
48380,2,1.0,6.0,4.0,1983.0,1,2,False,True,82971.0,2.0,True,0.12791290456199875,-0.5001412632822553
15638,2,1.0,6.0,4.0,1985.0,4,2,True,False,41983.0,2.0,False,-0.650161414714014,-0.5001413575212384
29582,2,2.0,12.0,4.0,2005.0,1,6,False,False,36869.0,2.0,False,1.8286382737141134,-0.5001412782748208
45350,2,1.0,6.0,4.0,1992.0,1,2,False,False,50104.0,2.0,True,-1.3317335502922483,-0.500141306011952
48237,1,1.0,22.0,1.0,2007.0,1,6,False,False,55339.0,2.0,True,-0.2747453766984174,-0.5001413503878217
74060,1,1.0,6.0,4.0,1993.0,1,2,False,False,48951.0,2.0,False,-0.5873114138480943,-0.5001412749647739
129758,2,1.0,21.0,1.0,2012.0,4,6,False,False,41280.0,2.0,True,-2.443830907877809,-0.4996755727091858
81615,2,1.0,26.0,1.0,2004.0,4,6,True,False,89350.0,3.0,True,-0.7674415805474968,-0.5001412471037372
127299,3,2.0,24.0,1.0,2005.0,4,6,False,False,81221.0,3.0,False,-0.8931415822792399,-0.5001413193052421
39309,2,1.0,21.0,3.0,2005.0,4,6,False,False,59213.0,2.0,True,-0.8917428030896627,-0.5001412909131818
101743,3,2.0,6.0,4.0,2003.0,4,6,True,False,50038.0,3.0,False,0.29640468518917473,-0.5001413239782495
24781,1,1.0,6.0,4.0,1999.0,1,2,True,False,64123.0,2.0,True,-1.3595733302781687,-0.5001413404222794
17480,1,1.0,12.0,4.0,1997.0,3,2,True,False,82437.0,2.0,True,-0.7434314678571866,-0.5001413084546604
126994,2,1.0,7.0,4.0,1988.0,2,2,True,False,127349.0,2.0,True,-0.16766407660605098,-0.5001413561582779
92701,2,1.0,6.0,4.0,1993.0,1,2,False,False,98890.0,2.0,True,0.5295933984277459,-0.5001412962057167
137778,2,1.0,27.0,1.0,2012.0,4,6,False,False,58577.0,2.0,False,-0.22965851350161123,-0.49985626516183856
129366,2,1.0,5.0,4.0,1985.0,3,2,True,False,132045.0,3.0,True,0.16843675991714466,-0.5001413139596048
27241,2,1.0,5.0,4.0,1995.0,1,2,True,False,71003.0,2.0,True,0.4805139033694869,-0.5001412656895622
7219,2,1.0,6.0,4.0,1989.0,1,2,False,False,54222.0,2.0,True,0.3836314690183333,-0.5001413776470317
42823,1,1.0,30.0,1.0,2005.0,4,6,False,False,61390.0,2.0,True,-1.0292441554593783,-0.5001413731864337
142742,2,1.0,34.0,3.0,2015.0,3,6,False,False,44275.0,2.0,False,-0.9014663555140842,-0.49982051084916107
27841,2,1.0,11.0,4.0,2001.0,4,6,True,False,64123.0,2.0,False,1.3354395957871563,-0.5001412452805563
83864,2,1.0,15.0,4.0,2010.0,4,6,False,False,49897.0,2.0,False,-1.053946867554302,-0.5001413366166104
79034,3,1.0,6.0,4.0,1980.0,4,4,True,False,77336.0,2.0,True,0.2817107135088245,-0.5001412987723306
117841,1,1.0,6.0,4.0,1986.0,3,2,True,False,87863.0,2.0,True,-0.7083805058358472,-0.5001412474931545
71815,2,1.0,13.0,3.0,1993.0,3,2,True,False,129541.0,2.0,False,0.33455197396017083,-0.5001413099946288
81800,2,1.0,6.0,4.0,2000.0,4,4,True,False,37478.0,2.0,False,3.696728251913532,-0.5001413341385005
56467,3,1.0,6.0,4.0,2003.0,4,2,True,False,41560.0,3.0,True,1.8343284531356454,-0.5001413124373372
60330,1,1.0,28.0,3.0,2009.0,4,6,True,False,54263.0,2.0,True,-0.3859551124569928,-0.5001413507595383
11863,1,1.0,14.0,4.0,2011.0,1,6,False,False,34373.0,2.0,False,-2.4060774501407316,-0.5001413218541552
142851,2,1.0,22.0,1.0,2003.0,3,6,True,False,78043.0,2.0,False,-0.5936262907717171,-0.5001413533615537
128017,2,1.0,29.0,1.0,2000.0,4,6,True,False,58126.0,3.0,True,-0.32321375463493585,-0.5001413376255552
74373,2,1.0,21.0,3.0,2006.0,4,6,True,False,59213.0,2.0,True,-0.8917428030896627,-0.5001412909131818
94159,1,1.0,11.0,1.0,2006.0,4,6,False,False,48298.0,3.0,True,2.0147573882056466,-0.5001413119417152
59,3,1.0,6.0,4.0,1985.0,4,6,True,False,51471.0,2.0,True,-0.4514940286580113,-0.500141313357778
53701,2,1.0,6.0,4.0,1985.0,4,2,True,False,86585.0,2.0,False,0.2194310886231122,-0.5001412348370926
84898,3,2.0,6.0,4.0,1995.0,3,2,True,False,36953.0,2.0,False,-0.18478893639253072,-0.5001413648139621
94971,1,1.0,8.0,3.0,2005.0,4,6,True,True,100713.0,1.0,True,-0.681898763897971,-0.49985922636168156
859,1,1.0,6.0,4.0,1986.0,3,6,True,False,44074.0,2.0,False,-0.1610911724532659,-0.5001413073041093
22218,2,1.0,6.0,4.0,1987.0,3,2,True,False,59224.0,2.0,True,0.40659589241164457,-0.5001413776647325
135645,2,1.0,28.0,1.0,2012.0,4,6,False,False,49691.0,2.0,True,-0.9757510367449514,-0.5001413626544663
73214,1,1.0,11.0,1.0,2010.0,1,6,False,False,38915.0,1.0,True,-1.4372259458683017,-0.5001413844618342
134392,2,1.0,27.0,3.0,2012.0,4,6,False,False,61958.0,2.0,False,1.6720972279101127,-0.4998870396947715
82046,3,1.0,6.0,4.0,2008.0,3,2,True,False,37289.0,2.0,False,1.9062637285432564,-0.5001412804166159
67887,1,1.0,6.0,4.0,2003.0,3,6,False,False,119449.0,2.0,True,0.1482970556638812,-0.500141331784296
109955,3,1.0,23.0,1.0,2003.0,1,6,True,True,99153.0,2.0,True,-0.09251025102447388,-0.5001413417144368
73932,2,1.0,6.0,4.0,1997.0,4,2,True,False,35653.0,3.0,True,-2.5716766097255297,-0.500141230588904
106096,2,1.0,6.0,4.0,1990.0,1,2,True,False,62103.0,2.0,False,-1.0563505948993452,-0.5001412458646821
85398,2,1.0,6.0,4.0,1990.0,3,2,False,False,38143.0,2.0,True,2.593471722021043,-0.5001412521130595
71631,2,1.0,14.0,3.0,2004.0,4,2,True,True,106634.0,2.0,True,-0.33333113809327564,-0.5001413379264686
120849,2,1.0,6.0,4.0,2000.0,4,2,False,False,35931.0,2.0,False,1.677950371897391,-0.5001412782394192
104677,2,1.0,6.0,4.0,1990.0,4,2,True,False,72828.0,2.0,False,0.605684270262459,-0.5001413711685442
99809,3,1.0,18.0,1.0,1986.0,3,6,False,False,117634.0,2.0,True,0.32888895529962847,-0.500141287426127
32521,3,1.0,6.0,4.0,1982.0,4,4,False,True,97882.0,2.0,True,0.1385056013371299,-0.500141307003196
89618,2,1.0,4.0,4.0,2004.0,3,2,True,False,56236.0,2.0,True,1.990937400841976,-0.5001413188450217
82907,2,1.0,24.0,1.0,2000.0,4,6,True,False,67092.0,2.0,True,0.8772511387401986,-0.5001412736195141
104793,2,1.0,6.0,4.0,1993.0,4,4,False,False,37824.0,2.0,False,1.4596321752855557,-0.500141293869213
141791,3,2.0,30.0,3.0,1996.0,3,6,True,False,53241.0,3.0,True,0.7596722045360206,-0.5001412496349495
128529,1,1.0,6.0,4.0,1996.0,2,2,False,False,43307.0,2.0,True,-0.3881687144753966,-0.5001413247216825
77477,3,2.0,15.0,4.0,2012.0,4,6,False,False,43947.0,3.0,False,3.2389607866614822,-0.5001412541486498
116214,1,1.0,21.0,1.0,2004.0,3,6,True,False,59738.0,2.0,True,-1.0946880089971738,-0.5001412317040536
71833,2,1.0,6.0,4.0,1992.0,4,2,True,False,69186.0,2.0,True,0.5352156759468517,-0.5001412659550739
38418,3,1.0,6.0,4.0,2005.0,4,2,False,False,37700.0,3.0,False,1.778472348217419,-0.5001413106318571
67892,2,1.0,11.0,4.0,2006.0,4,6,True,False,48298.0,2.0,False,2.0147573882056466,-0.5001413119417152
84456,2,1.0,28.0,4.0,2013.0,1,6,False,False,45536.0,2.0,False,1.7104889635297278,-0.4997877948409491
88188,2,2.0,6.0,4.0,2006.0,3,2,True,False,45177.0,2.0,False,-0.5102563349991587,-0.5001413377848624
130514,2,1.0,6.0,4.0,1990.0,3,2,False,False,68349.0,2.0,False,0.482021325602927,-0.500141366389332
69064,1,1.0,27.0,1.0,2001.0,1,6,True,False,91516.0,2.0,True,0.38272158352618707,-0.5001412767525532
97614,1,1.0,15.0,3.0,2005.0,4,6,False,False,56442.0,2.0,True,-1.4117084109445515,-0.5001413422454604
148154,2,1.0,13.0,3.0,2006.0,4,6,True,True,74909.0,2.0,True,-1.0652321637339504,-0.5001412689465067
26821,2,1.0,18.0,3.0,2004.0,4,6,False,False,42782.0,3.0,True,-0.45342244268635956,-0.5001412407668558
44155,2,1.0,23.0,4.0,2005.0,1,6,True,False,62924.0,2.0,False,1.1629687636790706,-0.5001412878863474
100022,2,1.0,6.0,4.0,1982.0,1,2,False,False,50187.0,2.0,False,-0.36452527205801494,-0.5001413520516956
132628,1,1.0,15.0,1.0,2011.0,4,6,False,False,101676.0,1.0,True,-0.6601158336065114,-0.5001412673711367
146850,2,1.0,6.0,4.0,1997.0,3,2,True,False,64432.0,2.0,False,1.2426855971022115,-0.5001413232702181
132261,1,1.0,9.0,3.0,2006.0,4,6,True,False,42755.0,2.0,False,-0.4399914463906374,-0.5001412955153861
144854,2,1.0,6.0,4.0,2001.0,4,2,True,False,55220.0,2.0,False,-2.060361704236977,-0.5001412833903478
37557,3,2.0,5.0,4.0,2003.0,4,2,False,False,67509.0,3.0,False,1.6512649242523323,-0.5001413817359133
140286,2,1.0,4.0,4.0,1970.0,4,2,False,False,35083.0,1.0,False,1.474434790009769,-0.5001412938515122
92443,3,2.0,22.0,1.0,2002.0,4,6,True,False,73675.0,2.0,True,-0.5900274899442792,-0.5001412874084262
74646,2,1.0,8.0,4.0,2000.0,3,6,False,False,66102.0,2.0,True,0.36298929068728863,-0.500141268840302
53649,3,1.0,6.0,4.0,1985.0,4,2,True,False,133455.0,2.0,True,0.18289986512932258,-0.5001413139773055
90831,3,2.0,15.0,3.0,2013.0,4,6,False,False,49915.0,3.0,True,-2.469660791552508,-0.4998100112386999
128997,1,1.0,5.0,4.0,1990.0,3,2,False,False,90814.0,2.0,True,0.017626634676112758,-0.5001412416518951
97844,3,2.0,30.0,1.0,2007.0,3,6,True,False,61773.0,2.0,False,-1.024463861530089,-0.5001413235003282
116203,1,1.0,18.0,3.0,2005.0,3,6,True,False,48244.0,2.0,True,-0.6798888675867497,-0.5001412916035124
50190,1,1.0,5.0,4.0,1989.0,4,2,True,False,53758.0,2.0,True,-0.32776318209605293,-0.500141289567922
98028,2,1.0,16.0,3.0,1991.0,1,6,True,False,64560.0,2.0,True,-0.31308279079614937,-0.5001413248809895
7263,2,2.0,7.0,4.0,2004.0,4,2,True,False,47153.0,3.0,True,1.976908867805153,-0.5001413162961085
20971,2,1.0,6.0,4.0,1995.0,3,2,True,False,65588.0,2.0,False,1.216787811525086,-0.5001412306243056
6173,2,2.0,30.0,1.0,2002.0,4,6,True,False,77310.0,2.0,True,-0.40553802111049536,-0.5001412498296581
2465,4,3.0,28.0,4.0,2010.0,1,6,False,False,102606.0,3.0,True,0.8611719682507177,-0.5001413906040069
47545,3,3.0,14.0,1.0,2013.0,2,6,False,False,58692.0,2.0,False,2.021832766436213,-0.49989717213783463
149414,1,1.0,6.0,4.0,1989.0,1,2,True,False,81499.0,2.0,False,0.6379648346657302,-0.500141231261534
60780,3,2.0,6.0,4.0,2000.0,4,2,True,False,41721.0,2.0,True,1.8988624211811016,-0.5001413774523231
101050,2,1.0,22.0,1.0,2002.0,4,6,False,False,66551.0,2.0,False,-0.858688156999098,-0.5001413817005117
147422,2,1.0,7.0,4.0,2000.0,3,2,False,False,42786.0,2.0,False,2.211903771647666,-0.5001413089325816
40632,2,1.0,6.0,4.0,1992.0,1,2,False,False,41149.0,2.0,True,-2.6959370911262592,-0.5001412972500631
50514,1,1.0,18.0,1.0,2000.0,1,6,True,False,77077.0,2.0,True,-0.8323014777245414,-0.500141364743159
80729,1,1.0,18.0,1.0,1998.0,3,6,True,False,133021.0,2.0,False,-0.33831513772974764,-0.5001412890900009
94723,3,2.0,21.0,1.0,2000.0,3,6,True,False,50884.0,2.0,True,-0.3332632361908493,-0.5001413292884852
29821,1,1.0,17.0,1.0,1990.0,3,6,True,False,133455.0,2.0,True,0.18289986512932258,-0.5001413139773055
129633,2,1.0,18.0,4.0,2008.0,3,6,True,False,39766.0,2.0,False,3.0234944699505886,-0.5001412804343166
68905,1,1.0,5.0,4.0,2000.0,3,4,False,False,14773.0,1.0,False,3.178500932760256,-0.5001412446610287
51472,2,1.0,6.0,4.0,2005.0,4,2,True,False,49861.0,2.0,False,1.4181033717747509,-0.5001413222966749
44874,3,1.0,24.0,1.0,1990.0,1,6,True,False,52502.0,2.0,True,-1.1373711448487438,-0.500141244059202
134296,2,1.0,5.0,4.0,1985.0,3,2,True,True,87137.0,2.0,True,-0.6897346434354807,-0.5001413041533694
74513,2,1.0,28.0,4.0,2012.0,4,6,True,False,68428.0,2.0,False,1.292294726999145,-0.5001412351911083
110260,4,2.0,14.0,4.0,2005.0,4,6,True,False,84981.0,3.0,True,-0.41653812930008804,-0.5001413646369542
107771,2,1.0,10.0,3.0,1982.0,4,6,True,False,117529.0,2.0,True,0.49864371131162555,-0.5001413328109415
29234,2,1.0,16.0,1.0,1983.0,4,6,True,False,85564.0,2.0,False,-0.0191082945248594,-0.5001413837007005
69580,1,1.0,20.0,1.0,1991.0,4,6,False,False,74729.0,2.0,True,0.6632650835017548,-0.5001413569017109
916,3,1.0,7.0,4.0,1994.0,4,2,True,False,70655.0,2.0,False,0.5935434101125477,-0.5001412850542217
99284,2,1.0,6.0,4.0,1979.0,4,2,False,True,91970.0,2.0,True,-0.693645793013964,-0.5001412529095949
